GM102B_rel,GM302B_rel,GM502B_rel,GM702B_rel,temperature,humidity,treatment,timestamp,time
0.0,0.0,0.0,0.0,35.26,38.64,TEST_20250501_162446,1746091486.066232,1
-0.8926614999688809,-2.8504559448210784,-2.857684940305262,-0.6704864702112445,35.28,38.66,TEST_20250501_162446,1746091486.066232,2
-1.40287465698907,-4.7511139351236125,-4.769707515303708,-1.1259499925579348,35.29,38.69,TEST_20250501_162446,1746091486.066232,3
-1.2431686393993004,-3.5625388903918065,-3.5617572531918995,0.1746007255458153,35.29,38.64,TEST_20250501_162446,1746091486.066232,4
-0.9884851105227881,-3.56360097165998,-3.5824550975730745,0.14918309892641446,35.28,38.69,TEST_20250501_162446,1746091486.066232,5
-0.7648966858971562,-2.89959590903527,-1.8913247306154517,0.5699541042720284,35.28,38.62,TEST_20250501_162446,1746091486.066232,6
-2.1358301393684087,-6.412994835211975,-6.419442193498071,-0.49588574466520186,35.31,38.66,TEST_20250501_162446,1746091486.066232,7
-0.7968378894152011,-3.1373109179812673,-2.132914783038359,0.5098439606510965,35.28,38.63,TEST_20250501_162446,1746091486.066232,8
-0.06388240703586234,-1.4754300178929043,-0.48318010484399565,0.8797797127583635,35.26,38.66,TEST_20250501_162446,1746091486.066232,9
-1.2431686393993004,-4.5625388903918065,-3.5617572531918995,0.1746007255458153,35.29,38.64,TEST_20250501_162446,1746091486.066232,10
-0.8926614999688809,-2.8504559448210784,-2.857684940305262,0.3295135297887555,35.28,38.66,TEST_20250501_162446,1746091486.066232,11
0.12776481407172469,-0.04913996421419142,0.9663602096898103,1.2404405744830456,35.26,38.6,TEST_20250501_162446,1746091486.066232,12
0.6060367675743237,1.6138030171423452,2.6367927322653486,0.6357939532092587,35.25,38.58,TEST_20250501_162446,1746091486.066232,13
1.562580674579067,4.939688979856328,5.977657777417335,1.4265007106619123,35.23,38.54,TEST_20250501_162446,1746091486.066232,14
2.1047350351175282,7.078061979104859,8.131270404837778,1.942074376629762,35.22,38.5,TEST_20250501_162446,1746091486.066232,15
1.8181103027227437,6.841409051427036,7.910378196796955,1.9073818596282308,35.23,38.46,TEST_20250501_162446,1746091486.066232,16
1.9778163203127406,8.029984096159751,9.118328458908763,2.2079325777322083,35.23,38.41,TEST_20250501_162446,1746091486.066232,17
1.360264663261205,9.979782050676477,9.063990824217399,2.422955525595853,35.22,38.42,TEST_20250501_162446,1746091486.066232,18
2.0621250413892085,13.306730094656814,12.42555371374874,3.23907990966768,35.21,38.33,TEST_20250501_162446,1746091486.066232,19
2.0301838378711636,13.069015085709907,12.183963661325834,3.178969766046748,35.21,38.34,TEST_20250501_162446,1746091486.066232,20
3.401117291342416,16.582414011887522,16.712081124208453,3.2448096149839785,35.18,38.3,TEST_20250501_162446,1746091486.066232,21
4.389602401865659,20.146014983547502,20.294536221781527,4.095626516057564,35.16,38.25,TEST_20250501_162446,1746091486.066232,22
4.708168337778034,20.620382920172233,20.757018482245257,4.1904291766798,35.15,38.28,TEST_20250501_162446,1746091486.066232,23
3.6566469194863203,18.48413408345914,18.644801543588073,3.725690763950297,35.18,38.22,TEST_20250501_162446,1746091486.066232,24
3.6566469194863203,18.48413408345914,18.644801543588073,3.725690763950297,35.18,38.22,TEST_20250501_162446,1746091486.066232,25
3.7205293265221826,18.959564101351134,19.12798164843298,2.8459110511919334,35.18,38.2,TEST_20250501_162446,1746091486.066232,26
4.601675937013852,25.373621017832193,25.568121686312224,4.367214422476081,35.14,38.13,TEST_20250501_162446,1746091486.066232,27
4.2831100011012495,24.899253081207462,25.105639425848494,4.272411761853846,35.15,38.1,TEST_20250501_162446,1746091486.066232,28
4.793323158121666,26.799911071509996,27.01766200084603,4.727875284200763,35.14,38.07,TEST_20250501_162446,1746091486.066232,29
4.793323158121666,26.799911071509996,27.01766200084603,4.727875284200763,35.14,38.07,TEST_20250501_162446,1746091486.066232,30
6.132315408075101,31.075594988740704,31.304189411305742,5.733604989517289,35.11,38.04,TEST_20250501_162446,1746091486.066232,31
6.993035704525937,33.688335924613966,32.92028429918901,5.343981316107374,35.09,38.03,TEST_20250501_162446,1746091486.066232,32
7.056918111561799,34.16376594250687,33.40346440403391,5.464201603349011,35.09,38.01,TEST_20250501_162446,1746091486.066232,33
6.088859315079844,34.40148095145378,33.64505445645682,5.524311746969715,35.09,38.0,TEST_20250501_162446,1746091486.066232,34
6.408271350259383,36.77863104091739,36.060954980680435,6.12541318317767,35.09,37.9,TEST_20250501_162446,1746091486.066232,35
6.440212553777428,37.01634604986339,36.30254503310334,6.185523326798375,35.09,37.89,TEST_20250501_162446,1746091486.066232,36
7.555616379104777,39.628024904470294,38.89794207660543,6.770482026769287,35.06,37.93,TEST_20250501_162446,1746091486.066232,37
5.822660896725893,37.96614400438193,36.24820739841198,6.400546274662474,35.08,37.9,TEST_20250501_162446,1746091486.066232,38
7.193594350197145,42.47954293055864,40.77632486129369,7.466386123599705,35.05,37.86,TEST_20250501_162446,1746091486.066232,39
5.8546021002439375,38.20385901332793,36.489797450834885,5.460656418283179,35.08,37.89,TEST_20250501_162446,1746091486.066232,40
7.22553555371519,42.717257939504634,41.017914913716595,6.526496267220409,35.05,37.85,TEST_20250501_162446,1746091486.066232,41
7.671866303699744,44.142485911914264,42.446757383869226,6.861739502325918,35.04,37.84,TEST_20250501_162446,1746091486.066232,42
8.978917350135134,48.180454820198975,46.49169474190603,6.807359064021512,35.01,37.82,TEST_20250501_162446,1746091486.066232,43
7.978917350135134,48.180454820198975,46.49169474190603,6.807359064021512,35.01,37.82,TEST_20250501_162446,1746091486.066232,44
8.042799757170997,48.65588483809188,46.974874846750936,6.927579351263148,35.01,37.8,TEST_20250501_162446,1746091486.066232,45
8.903520053621833,51.26862577396605,48.5909697346342,7.537955677853233,34.99,37.79,TEST_20250501_162446,1746091486.066232,46
8.935461257139877,50.50634078291205,48.83255978705711,7.598065821473938,34.99,37.78,TEST_20250501_162446,1746091486.066232,47
9.031284867693557,51.21948580975186,49.55732994432401,7.778396252336279,34.99,37.75,TEST_20250501_162446,1746091486.066232,48
